Name,Entity
captopril with thiazide-oral,DRUG
capsagel,DRUG
capsaicin-topical,DRUG
carac,DRUG
fluorouracil-topical-carac-efudex-fluoroplex,DRUG
sucralfate-oral,DRUG
carafate sucralfate vs omeprazole prilosec,DRUG
carbachol-ophthalmic solution,DRUG
carbamazepine extended release tablets-oral,DRUG
carbamazepine suspension-oral,DRUG
carbamazepine sustained action capsules-oral,DRUG
carbamazepine-chewable tablets-oral,DRUG
carbamazepine-oral,DRUG
carbidopa with levodopa disintegrating tablet,DRUG
carbidopa-levodopa-entacapone-oral,DRUG
carbidopa-oral,DRUG
carboplatin-injection,DRUG
carboprost tromethamine-injection,DRUG
cardene,DRUG
nicardipine capsule-oral,DRUG
cardene sr,DRUG
nicardipine sustained action capsule-oral,DRUG
cardizem,DRUG
diltiazem-injection,DRUG
diltiazem tablet-oral,DRUG
diltiazem 24 hour sustained action capsule,DRUG
cardizem la,DRUG
diltiazem extended release tablet-oral,DRUG
cardizem sr,DRUG
diltiazem 12 hour sustained action capsule,DRUG
doxazosin-oral,DRUG
carisoprodol w/aspirin-oral,DRUG
carisoprodol-oral,DRUG
carmustine-polifeprosan 20-implant,DRUG
levocarnitine-injectable,DRUG
levocarnitine-oral,DRUG
carteolol-ophthalmic solution,DRUG
carvedilol-oral,DRUG
castus vitex agnus,DRUG
chaste tree,DRUG
vitex agnus-castus-oral,DRUG
castus vitexagnus,DRUG
cataflam,DRUG
diclofenac,DRUG
diclofenac-oral,DRUG
clonidine-oral,DRUG
catapres-tts,DRUG
clonidine-transdermal,DRUG
cathflo activase,DRUG
caverject,DRUG
ccbs,DRUG
ceclor,DRUG
cefaclor-oral,DRUG
cefaclor suspension-oral,DRUG
cecon,DRUG
cedax,DRUG
ceftibuten oral capsules,DRUG
ceftibuten suspension-oral,DRUG
ceenu,DRUG
lomustine-oral,DRUG
cefaclor,DRUG
cefaclor sa tablet-oral,DRUG
cefadroxil suspension-oral,DRUG
cefadroxil-oral,DRUG
cefdinir,DRUG
cefdinir vs amoxicillin,DRUG
cefdinir vs cefixime suprax 3rd generation,DRUG
cefdinir vs cefuroxime,DRUG
cefdinir vs keflex,DRUG
cefdinir-oral capsules,DRUG
cefdinir-oral suspension,DRUG
cefditoren-oral,DRUG
cefepime injection,DRUG
cefixime,DRUG
cefixime suspension-oral,DRUG
cefixime tablets-oral,DRUG
cefpodoxime proxetil-oral,DRUG
cefprozil,DRUG
cefprozil-oral,DRUG
ceftin,DRUG
cefuroxime suspension-oral,DRUG
cefuroxime-oral,DRUG
cefzil,DRUG
celecoxib-oral,DRUG
celebrex vs mobic,DRUG
citalopram-oral,DRUG
celexa citalopram vs lexapro escitalopram,DRUG
celexa vs cymbalta comparison,DRUG
mycophenolate mofetil-oral,DRUG
mycophenolate mofetil suspension-oral,DRUG
mycophenolate mofetil hydrochloride-injection,DRUG
celontin,DRUG
methsuximide-oral,DRUG
cenestin,DRUG
"estrogens conjugated, synthetic",DRUG
estrogens-oral,DRUG
centany,DRUG
cephalexin suspension-oral,DRUG
cephalexin vs amoxicillin,DRUG
cephalexin-oral,DRUG
cephalosporins-injection,DRUG
cephradine-oral,DRUG
cephulac,DRUG
"lactulose-oral, rectal",DRUG
cerebyx,DRUG
fosphenytoin-injection,DRUG
cerezyme,DRUG
imiglucerase-injection,DRUG
certolizumab,DRUG
cerubidine,DRUG
daunorubicin-injection,DRUG
cerumenex,DRUG
trolamine polypeptide oleate-ear drops,DRUG
cervical cancer vaccine,DRUG
gardasil vaccine,DRUG
hpv,DRUG
cetirizine syrup-oral,DRUG
cetirizine zyrtec vs loratadine claritin,DRUG
cetirizine-oral tablet,DRUG
cetrorelix-injectable,DRUG
cetrotide,DRUG
cevimeline-oral,DRUG
"varenicline, chantix",DRUG
chaste berry,DRUG
chemet,DRUG
succimer-oral,DRUG
cheracol,DRUG
guaifenesin with codeine-oral,DRUG
cheratussin,DRUG
children's advil,DRUG
ibuprofen suspension-oral,DRUG
children's allegra,DRUG
children's aspirin,DRUG
chinese angelica,DRUG
chloral hydrate-oral,DRUG
chlorambucil-oral,DRUG
chloramphenicol-hydrocortisone-eye-ear,DRUG
"chloramphenicol-ophthalmic, otic",DRUG
chloramphenicol-oral,DRUG
"chlordiazepoxide hydrochloride, clidinium bromide",DRUG
chlordiazepoxide with clidinium-oral,DRUG
chlordiazepoxide-injection,DRUG
chlordiazepoxide-oral,DRUG
chlorhexidine-topical,DRUG
mucous membrane,DRUG
chloromycetin,DRUG
chlorpheniramine and hydrocodone,DRUG
"chlorpheniramine, pseudoephedrine",DRUG
"chlorpromazine tablets, liquid-oral",DRUG
chlorpromazine-injection,DRUG
chlorpropamide-oral,DRUG
chlorthalidone and atenolol,DRUG
chlorzoxazone-oral,DRUG
cholac,DRUG
cholecalciferol,DRUG
vitamin d-oral,DRUG
"cholestyramine, colestipol-oral powder, gran",DRUG
cholestyramine-oral tablet,DRUG
choline magnesium salicylate,DRUG
cholinesterase inhibitors,DRUG
chorex,DRUG
"gonadotropins, chorionic-intramuscular",DRUG
choriogonadotropin alfa-injectable,DRUG
chromagen forte,DRUG
iron-vitamin c-vitamin b12-folic acid-oral,DRUG
chrysanthemum parthenium,DRUG
cialis,DRUG
tadalafil,DRUG
tadalafil-oral,DRUG
cialis tadalafil vs levitra vardenafil,DRUG
cialis vs viagra,DRUG
ciclopirox,DRUG
ciclopirox-topical cream,DRUG
ciclopirox-topical lacquer,DRUG
cidofovir injection,DRUG
cilostazol-oral,DRUG
ciloxan,DRUG
ciprofloxacin-ophthalmic drops,DRUG
ciprofloxacin-ophthalmic ointment,DRUG
cimetidine-injection,DRUG
cimetidine-oral,DRUG
cimzia,DRUG
cin-quin,DRUG
quinidine,DRUG
ciprofloxacin-oral,DRUG
ciprofloxacin-intravenous,DRUG
ciprofloxacin suspension-oral,DRUG
ciprofloxacin/hydrocortisone-ear suspension,DRUG
cipro vs levaquin,DRUG
cipro vs. flagyl,DRUG
cipro xr,DRUG
ciprofloxacin sustained release-oral,DRUG
"cipro, xr",DRUG
ciprofloxacin vs keflex,DRUG
ciprodex,DRUG
ciprofloxacin/dexamethasone-otic suspension,DRUG
cisplatin-injection,DRUG
citracal,DRUG
citracal liquitab,DRUG
citranatal 90 dha,DRUG
prenatal vitamins-minerals-omega-3 fatty acids,DRUG
citrate of magnesia,DRUG
magnesium citrate-oral,DRUG
citric acid-potassium-sodium citrates,DRUG
citroma,DRUG
citrus calcium,DRUG
cladribine-injection,DRUG
desloratadine,DRUG
desloratadine-oral,DRUG
clarinex reditabs,DRUG
desloratadine dispersible tablet-oral,DRUG
loratadine-oral,DRUG
loratadine syrup-oral,DRUG
claritin loratadine vs zyrtec cetirizine,DRUG
claritin reditabs,DRUG
claritin-d,DRUG
loratadine with pseudoephedrine 24 hour tablet,DRUG
loratadine with pseudoephedrine-oral sustained,DRUG
claritin-d 24 hour,DRUG
clean and clear advantage 3-in-1,DRUG
clemastine-oral,DRUG
cleocin,DRUG
clindamycin-oral,DRUG
clindamycin-vaginal suppository,DRUG
clindamycin phosphate-vaginal cream,DRUG
clindamycin-injection,DRUG
cleocin pediatric,DRUG
clindamycin-oral solution,DRUG
cleocin t,DRUG
clindamycin-topical,DRUG
"clidinium bromide, chlordiazepoxide hydrochloride",DRUG
climara,DRUG
estradiol weekly-transdermal,DRUG
climara pro,DRUG
estradiol/levonorgestrel weekly-transdermal,DRUG
clindamycin and benzoyl peroxide combination,DRUG
clinoril,DRUG
clobazam-oral,DRUG
clobetasol foam-topical,DRUG
clobetasol scalp solution-topical,DRUG
clobetasol-shampoo,DRUG
clobex,DRUG
clofazimine-oral,DRUG
clomid,DRUG
clomiphene-oral,DRUG
clonazepam vs. alprazolam,DRUG
clonazepam-disintegrating tablet oral,DRUG
clonazepam-oral,DRUG
kapvay extended-release,DRUG
clonidine .025mg-oral,DRUG
clonidine w/chlorthalidone-oral,DRUG
clopidogrel plavix vs hemochron heparin,DRUG
clopidogrel vs. xarelto,DRUG
clopidogrel-oral,DRUG
clorazepate-oral,DRUG
clotrimazole and betamethasone dipropionate,DRUG
clotrimazole lozenge mucous membrane,DRUG
oral,DRUG
clotrimazole with betamethasone-topical,DRUG
clozapine-oral,DRUG
clozaril,DRUG
cmv immune globulin-intravenous,DRUG
co-trimoxazole,DRUG
sulfonamides-oral,DRUG
coal tar shampoo-topical,DRUG
cobal,DRUG
cyanocobalamin-injection,DRUG
cocaine hydrochloride-topical,DRUG
codeine and phenergan,DRUG
promethazine and codeine,DRUG
codeine phosphate injection,DRUG
codeine vs vicodin,DRUG
codeine/acetaminophen-oral,DRUG
codeine/aspirin/caffeine/butalbital-oral,DRUG
codeine/carisoprodol/aspirin-oral,DRUG
"ubiquinone, ubidecarenone-oral",DRUG
cogentin,DRUG
cognex,DRUG
tacrine,DRUG
col-benemid,DRUG
colchicine with probenecid-oral,DRUG
col-rite,DRUG
colace,DRUG
colace micro-enema,DRUG
colace suppository,DRUG
glycerin suppository-rectal,DRUG
colchicine-oral,DRUG
colcrys,DRUG
colesevelam-oral,DRUG
colestipol-oral tablet,DRUG
colistimethate-injectable,DRUG
colistin sulfate-oral suspension,DRUG
collagenase clostridium histolyticum,DRUG
collagenase oint-topical,DRUG
coly-mycin m,DRUG
colyte,DRUG
electrolyte with peg-oral,DRUG
combination antibiotic-topical,DRUG
estradiol-norethindrone acetate-patch,DRUG
combipres,DRUG
combivent respimat,DRUG
combivir,DRUG
lamivudine and zidovudine,DRUG
lamivudine/zidovudine-oral,DRUG
comfrey,DRUG
symphytum officinale-topical,DRUG
common sage,DRUG
compazine,DRUG
prochlorperazine-injection,DRUG
prochlorperazine-rectal,DRUG
prochlorperazine-oral,DRUG
compro,DRUG
entacapone-oral,DRUG
comvax,DRUG
haemophilus b/hepatitis b vaccine-injection,DRUG
conate,DRUG
"methylphenidate sustained-action, osmotic-oral",DRUG
condylox,DRUG
podofilox-topical gel,DRUG
podofilox-topical solution,DRUG
congestive heart failure medications,DRUG
conjugated equine estrogens and medroxyprogesteron,DRUG
conjugated estrogens vaginal cream,DRUG
constilac,DRUG
constulose,DRUG
contact lens comparison,DRUG
contact lens products,DRUG
conzip,DRUG
glatiramer-injection,DRUG
copegus,DRUG
ribavirin-oral tablets,DRUG
cordarone,DRUG
cordran,DRUG
flurandrenolide-topical,DRUG
tape,DRUG
coreg,DRUG
coreg carvedilol vs metoprolol tartrate lopressor,DRUG
coreg cr,DRUG
corgard,DRUG
cormax,DRUG
corona de cristo,DRUG
correctol,DRUG
correctol extra gentle,DRUG
cortane-b,DRUG
hydrocortisone-pramoxine-chloroxylenol-topical,DRUG
hydrocortisone-pramoxine-chloroxylenol-otic drops,DRUG
"hydrocortisone, oral",DRUG
cortenema,DRUG
hydrocortisone enema-rectal,DRUG
corticosteroids vs nsaids,DRUG
"corticosteroids, topical",DRUG
corticosteroids-topical,DRUG
corticosteroids-ophthalmic ointment,DRUG
corticosteroids-oral,DRUG
corticosteroids-oral aerosol inhaler,DRUG
cortifoam,DRUG
hydrocortisone-rectal foam,DRUG
neomycin-polymyxin-hydrocortisone,DRUG
neomycin-bacitracin-polymyxin-hydrocortisone,DRUG
neomycin-polymyxin-hydrocortisone-otic suspension,DRUG
cortisporin-tc,DRUG
neomycin-colistin-hydrocortisone-thonzonium-otic,DRUG
cosyntropin-injectable,DRUG
cosentyx,DRUG
secukinumab,DRUG
cosmegen,DRUG
dactinomycin-injection,DRUG
cosmetic botox,DRUG
timolol-dorzolamide-eye drops,DRUG
cotrim,DRUG
warfarin-oral,DRUG
coumadin vs plavix,DRUG
coumarin-type drugs-oral,DRUG
covera-hs,DRUG
cox-2 inhibitors,DRUG
losartan-oral,DRUG
cr-cz,DRUG
cranberry,DRUG
vaccinium macrocarpon-oral,DRUG
creon,DRUG
pancrelipase-oral enteric coated capsule,DRUG
rosuvastatin-oral,DRUG
progesterone gel-vaginal,DRUG
crixivan,DRUG
indinavir,DRUG
indinavir capsule-oral,DRUG
cromolyn liquid-oral,DRUG
cromolyn-inhalation aerosol,DRUG
cromolyn-inhalation nebulizer solution,DRUG
cromolyn-nasal,DRUG
cromolyn-ophthalmic,DRUG
cromolyn-oral capsules,DRUG
crotamiton-topical,DRUG
crystodigin,DRUG
digitalis medicine-oral,DRUG
cubicin,DRUG
daptomycin- injection,DRUG
cuprimine,DRUG
penicillamine-oral,DRUG
cutivate,DRUG
fluticasone propionate-topical,DRUG
cuvposa,DRUG
glycopyrrolate-injection,DRUG
cyanobacteria,DRUG
cyanocobalamin tablets-oral,DRUG
cyanocobalamin-nasal,DRUG
cyanokit,DRUG
cyclobenzaprine flexeril vs amitriptyline elavil,DRUG
cyclobenzaprine flexeril vs carisoprodol soma,DRUG
cyclobenzaprine flexeril vs naproxen aleve,DRUG
cyclobenzaprine flexeril vs xanax alprazolam,DRUG
cyclobenzaprine flexeril vs zanaflex tizanidine,DRUG
cyclobenzaprine vs norco hydrocodone acetaminophen,DRUG
cyclobenzaprine vs valium diazepam,DRUG
cyclobenzaprine-oral,DRUG
cyclogyl,DRUG
cyclopentolate hydrochloride-eye drops,DRUG
"cyclophosphamide-oral, injection",DRUG
cycloserine capsule oral,DRUG
cyclosporine microemulsion-oral capsule,DRUG
cyclosporine microemulsion-oral solution,DRUG
cyclosporine-iv,DRUG
cyclosporine-ophthalmic,DRUG
cyclosporine-oral capsule,DRUG
cyclosporine-oral solution,DRUG
cycrin,DRUG
medroxyprogesterone,DRUG
cyklokapron,DRUG
tranexamic acid-injection,DRUG
tranexamic acid-oral,DRUG
cylert,DRUG
duloxetine-oral,DRUG
cymbalta duloxetine and effexor xr venlafaxine,DRUG
cymbalta vs wellbutrin,DRUG
cyproheptadine-oral,DRUG
cystadane,DRUG
cystagon,DRUG
cysteamine-oral,DRUG
cytarabine liposome-injectable,DRUG
cytarabine-injection,DRUG
cytogam,DRUG
cytomel,DRUG
cytosar-u,DRUG
cytotec,DRUG
misoprostol-oral,DRUG
cytovene,DRUG
ganciclovir-injection,DRUG
cytoxan,DRUG
cytra-3,DRUG
"d, vitamin",DRUG
d.h.e.45,DRUG
dihydroergotamine-injectable,DRUG
d.o.s.,DRUG
dabigatran,DRUG
dacarbazine-injection,DRUG
daclatasvir,DRUG
dalteparin injection,DRUG
dalteparin vial- injection,DRUG
damiana,DRUG
turnera diffusa-oral,DRUG
danazol-oral,DRUG
dandrex,DRUG
selenium sulfide-topical,DRUG
danocrine,DRUG
dantrium,DRUG
dantrolene-oral,DRUG
dapagliflozin,DRUG
dds-oral,DRUG
daptacel,DRUG
diphtheria-tetanus-pertussis vaccine pediatric,DRUG
daraprim,DRUG
pyrimethamine-oral,DRUG
daratumumab darzalex,DRUG
"darunavir, tmc-114",DRUG
darvocet,DRUG
propoxyphene and acetaminophen,DRUG
darvocet a500,DRUG
darvocet-n,DRUG
darvon,DRUG
darvon-n,DRUG
"dasabuvir, ombitasvir, paritaprevir, ritonavir",DRUG
viekira pak,DRUG
daunorubicin citrate liposome-injection,DRUG
daunoxome,DRUG
daypro,DRUG
oxaprozin,DRUG
daytrana,DRUG
methylphenidate patch,DRUG
dc softgels,DRUG
desmopressin-nasal solution,DRUG
"desmopressin-nasal spray, ddavp",DRUG
desmopressin injection,DRUG
desmopressin tabs,DRUG
desmopressin-nasal spray,DRUG
refrigerate,DRUG
decadron,DRUG
dexamethasone-decadron-dexpak,DRUG
dexamethasone-oral,DRUG
decadron phosphate,DRUG
declomycin,DRUG
demeclocycline-oral,DRUG
deconamine,DRUG
decongestant antihistamine anticholinergic,DRUG
decongestant-narcotic antitussive-antihistamine,DRUG
decongestant-narcotic antitussive-apap-antihist,DRUG
decongestant-nasal drops,DRUG
decongestant-nasal spray,DRUG
decorative contact lenses,DRUG
deferoxamine-injection,DRUG
delatestryl,DRUG
testosterone-intramuscular,DRUG
delavirdine,DRUG
delavirdine 200mg-oral,DRUG
delavirdine-oral,DRUG
delestrogen,DRUG
estradiol valerate-injection,DRUG
deltasone,DRUG
prednisone-oral,DRUG
delzicol,DRUG
demadex,DRUG
torsemide injection,DRUG
torsemide-oral,DRUG
demerol,DRUG
meperidine-injection,DRUG
meperidine-oral liquid,DRUG
meperidine-oral tablet,DRUG
denavir,DRUG
penciclovir cream-topical,DRUG
"dengvaxia dengue tetravalent vaccine, live",DRUG
denileukin diftitox-injectable,DRUG
denorex,DRUG
"dental paste, triamcinolone acetonide 0.1%",DRUG
triamcinolone-dental,DRUG
deop-sub q provera 104,DRUG
deoxycholic acid kybella,DRUG
depacon,DRUG
depakene,DRUG
valproate sodium syrup-oral,DRUG
valproic acid-oral capsule,DRUG
divalproex sodium enteric coated tablet-oral,DRUG
depakote er,DRUG
divalproex sodium extended release tablet-oral,DRUG
depakote sprinkle,DRUG
divalproex sodium-oral sprinkle capsule,DRUG
depen,DRUG
depo-estradiol,DRUG
estradiol cypionate injection,DRUG
depo-medrol,DRUG
depo-provera,DRUG
medroxyprogesterone acetate-inject,DRUG
anticancer,DRUG
contraceptive,DRUG
depocyt,DRUG
deponit,DRUG
depression medications,DRUG
"derivatives, xanthine",DRUG
derma-smoothe/fs,DRUG
fluocinolone-topical oil,DRUG
zinc oxide-topical,DRUG
"desmopressin-nasal spray, stimate",DRUG
desoximetasone-topical,DRUG
desoxyn,DRUG
methamphetamine hydrochloride-oral,DRUG
desquam-e,DRUG
desyrel,DRUG
trazodone-oral,DRUG
detrol,DRUG
tolterodine-oral,DRUG
dex4,DRUG
glucose,DRUG
dexatrim,DRUG
dexedrine,DRUG
dextroamphetamine-oral capsule sa,DRUG
"dextroamphetamine-oral capsule, tablet",DRUG
dexferrum,DRUG
iron dextran-injection,DRUG
dexmethylphenidate-oral,DRUG
dexpak,DRUG
dexrazoxane-inj,DRUG
dextroamphetamine and amphetamine,DRUG
dextromethorphan-decongestant-antihistamine-oral,DRUG
dextrose solution-intravenous,DRUG
dextrose/sodium chloride solution-intravenous,DRUG
dextrostat,DRUG
diabeta,DRUG
glyburide-oral,DRUG
diabinese,DRUG
dialose,DRUG
diamox,DRUG
diaphragm,DRUG
diasorb,DRUG
diastat,DRUG
diazepam-rectal,DRUG
diatrizoate meglumine and diatrizoate sodium,DRUG
diatrol,DRUG
diazepam-injection,DRUG
diazepam-oral,DRUG
diazepan vs. lorazepam,DRUG
diazoxide-capsules,DRUG
dibenzyline,DRUG
phenoxybenzamine-oral,DRUG
dicarbosil,DRUG
diclofenac sodium-oral,DRUG
diclofenac-ophthalmic,DRUG
diclofenac-rectal suppository,DRUG
diclofenac-topical,DRUG
ddi-oral solution,DRUG
didanosine delayed-release-oral,DRUG
didrex,DRUG
didronel,DRUG
etidronate,DRUG
etidronate disodium-oral,DRUG
difenoxin w/atropine sulfate-oral,DRUG
differin,DRUG
dificid fidaxomicin,DRUG
diflucan,DRUG
fluconazole suspension-oral,DRUG
fluconazole 150mg-oral,DRUG
fluconazole-injection,DRUG
fluconazole-oral,DRUG
diflucan fluconazole vs itraconazole sporanox,DRUG
diflucan fluconazole vs ketoconazole nizoral,DRUG
diflucan fluconazole vs lamisil terbinafine,DRUG
diflucan fluconazole vs monistat 7 miconazole,DRUG
diflucan fluconazole vs nystatin nyamyc,DRUG
diflunisal- oral,DRUG
digestive enzymes vs omeprazole prilosec,DRUG
digestive enzymes-oral,DRUG
digoxin vs amiodarone,DRUG
digoxin vs digitalis,DRUG
digoxin vs dobutamine,DRUG
digoxin vs metoprolol,DRUG
digoxin-oral,DRUG
dihydroergotamine-nasal,DRUG
dilacor,DRUG
dilacor xr,DRUG
diltiazem extended release tablet in capsule,DRUG
phenytoin-injection,DRUG
phenytoin extended capsules-oral,DRUG
phenytoin suspension-oral,DRUG
phenytoin sodium capsules-oral,DRUG
phenytoin chewable tablets-oral,DRUG
dilantin-125,DRUG
dilatrate-sr,DRUG
hydromorphone hydrochloride,DRUG
dilaudid vs fentanyl,DRUG
dilaudid vs morphine,DRUG
dilaudid vs oxycodone,DRUG
dilaudid vs. percocet,DRUG
dilaudid-5,DRUG
dilaudid-hp,DRUG
dilor,DRUG
dyphylline-oral,DRUG
diltiazem capsule sustained action-oral,DRUG
dimethyl fumarate,DRUG
diocto,DRUG
valsartan-oral,DRUG
valsartan w/ hydrochlorothiazide-oral,DRUG
olsalazine,DRUG
olsalazine-oral,DRUG
diphenidol hcl-oral,DRUG
diphenoxylate and atropine,DRUG
diphenoxylate with atropine-oral,DRUG
diphtheria and tetanus toxoids combined,DRUG
adult,DRUG
pediatr,DRUG
diphtheria-tetanus-pertussis-haemophilus vaccine,DRUG
diphtheria/tetanus/pertussis vaccine-injection,DRUG
diprolene,DRUG
betamethasone dipropionate vs. topicor,DRUG
diprolene af,DRUG
dipyridamole-injection,DRUG
dipyridamole-oral,DRUG
disalcid,DRUG
salsalate-oral,DRUG
disopyramide-oral,DRUG
dispermox,DRUG
disposable contact lenses,DRUG
ditropan,DRUG
oxybutynin chloride-oral,DRUG
oxybutynin er-oral,DRUG
diulo,DRUG
diuretics,DRUG
thiazide diuretics-oral,DRUG
divigel,DRUG
doan's,DRUG
magnesium salicylate-oral,DRUG
dobutamine-injection,DRUG
dobutrex,DRUG
docefrez,DRUG
docetaxel-injection,DRUG
docqlace,DRUG
docu soft,DRUG
docuprene,DRUG
docusil,DRUG
docusol kids,DRUG
docusol mini,DRUG
dofetilide-oral,DRUG
dok,DRUG
dolene,DRUG
dolgic plus,DRUG
dolobid,DRUG
dologesic,DRUG
dolophine,DRUG
methadone-injection,DRUG
methadone-oral tablet,DRUG
domperidone-oral,DRUG
donnagel,DRUG
donnatal,DRUG
donnatal extentabs,DRUG
dopamine-injection,DRUG
dopram,DRUG
doxapram-injection,DRUG
dornase alpha,DRUG
dorzolamide ophth soln,DRUG
doxepin-topical cream,DRUG
doxercalciferol-oral,DRUG
doxidan,DRUG
doxorubicin w/liposomes,DRUG
doxycycline 20mg-oral,DRUG
doxycycline vibramycin vs azithromycin zithromax,DRUG
doxycycline vs bactrim,DRUG
doxycycline vs cipro ciprofloxacin,DRUG
doxycycline vs clindamycin,DRUG
doxycycline vs keflex,DRUG
doxycycline vs levaquin,DRUG
doxycycline vs minocycline,DRUG
doxycycline vs tetracycline,DRUG
doxycycline-oral,DRUG
drisdol,DRUG
dritho-scalp,DRUG
dronabinol-oral,DRUG
droperidol injection,DRUG
droxia,DRUG
hydroxyurea-oral,DRUG
"drug class, anticoagulants",DRUG
"drug class, biologics",DRUG
"drug class, pi",DRUG
protease inhibitors,DRUG
pi drug class,DRUG
"drug class, protease inhibitors",DRUG
drug interactions,DRUG
drugs for depression,DRUG
drugs for fever,DRUG
drugs for pain,DRUG
drugs to treat adhd,DRUG
"drugs, adhd",DRUG
"drugs, anticholinergic",DRUG
"drugs, antispasmodic",DRUG
"drugs, high blood pressure",DRUG
"drugs, monoclonal antibody",DRUG
drugs: what you should know about your drugs,DRUG
drysol,DRUG
dtic-dome,DRUG
duac,DRUG
dulaglutide,DRUG
trulicity dulaglutide ,DRUG
dulcolax,DRUG
dulcolax stool softener,DRUG
dulera mometasone furoate and formoterol fumarate,DRUG
duoneb,DRUG
ipratropium/albuterol,DRUG
salbutamol,DRUG
duphalac,DRUG
duract,DRUG
fentanyl transdermal system,DRUG
fentanyl-transdermal,DRUG
duramorph,DRUG
duraquin,DRUG
duratuss,DRUG
guaifenesin with pseudoephedrine-oral,DRUG
duricef,DRUG
dutasteride vs. finasteride,DRUG
dyazide,DRUG
hydrochlorothiazide w/triamterene-oral,DRUG
triamterene and hydrochlorothiazide,DRUG
dymista,DRUG
dynacin,DRUG
minocycline-oral,DRUG
dynacirc,DRUG
isradipine-oral,DRUG
dyrenium,DRUG
triamterene-oral,DRUG
e-mycin,DRUG
e.e.s,DRUG
e.e.s.,DRUG
erythromycin ethylsuccinate-oral liquid,DRUG
earsol-hc,DRUG
hydroquinone with avobenzone-topical,DRUG
easprin,DRUG
ec-naprosyn,DRUG
naproxen enteric coated tablet-oral,DRUG
echinacea,DRUG
echinacea sp.-oral,DRUG
echothiophate iodide-ophthalmic solution,DRUG
econochlor,DRUG
ecotrin,DRUG
edecrin,DRUG
ethacrynic acid-oral,DRUG
ethacrynate sodium-injection,DRUG
edluar,DRUG
efalizumab,DRUG
efavirenz-oral,DRUG
effexor,DRUG
venlafaxine-oral,DRUG
venlafaxine sustained-release-oral,DRUG
effient,DRUG
efinaconazole jublia,DRUG
eflornithine,DRUG
eflornithine-topical,DRUG
fluorouracil-topical,DRUG
elase,DRUG
fibrinolysin w/dnase-topical ointment,DRUG
elavil,DRUG
elbasvir_and_grazoprevir,DRUG
eldepryl,DRUG
